ArticleID,SentenceID,StrLabel,Label,Anchor,Publisher
71336,994073,Conservative,0,Richard Richie McGinniss chief video director for the Daily Caller describes the fatal shooting of Joseph Rosenbaum by Kyle Rittenhouse during the trial of Kyle Rittenhouse on Nov   in Kenosha Wisconsin,Chicago Tribune
67508,109341,Conservative,0,But Turning Point USA defended bringing Rittenhouse to AmericaFest saying that theres a lot of people that want to hear what he has to say and theres a tremendous amount of interest,Houston Chronicle
45229,109342,Liberal,1,Schroeder made a joke about Asian food during the Kyle Rittenhouse murder trial on Nov  in Kenosha Wisconsin ReutersAs the court in the murder trial of Kyle Rittenhouse was set to adjourn for lunch Thursday Judge Bruce E,Washington post
19785,928547,Liberal,1,Asked if Moretti pointed his gun at Rittenhouse Moretti said I imagine that I would have had it pointed it at him because somebody advancing on us with a rifle and not obeying commands at the point would be taken as a threat,CNN
75948,994095,Conservative,0,Mark HertzbergZUMA Press WireProsecutors scoffed at Rittenhouse’s claims that Rosenbaum could have taken the teen’s gun from him pointing out that the rifle was strapped to his body,Chicago Tribune
27494,174903,Liberal,1,Johnson was indicted and arrested in August  on charges of violating her oath as a public officer and obstructing a police officer,CNN
76349,338757,Conservative,0,There was in fact a life or death fight for control of that shotgun – Arbery was trying to disarm his attacker,Fox
82168,142149,Liberal,1,In the days after Rusten Sheskey a white Kenosha police officer shot and paralyzed Blake protesters marched up and down the street outside Ervins restaurant,Los Angles
45257,207688,Conservative,0,Ahmaud Arbery was hunted down and shot and he was killed because individuals here in the courtroom took the law into their own hands the judge said,Chicago Tribune
58763,240456,Liberal,1,To get to Satilla Shores Mr Arbery had to cross US Route  a four-lane highway that sends vacationers east toward the beach resorts and cream-colored sands of Jekyll Island,NY Times
61734,207700,Liberal,1,Prosecutors then played different videos of people who pointed out Rittenhouse as he ran from the shooting scene and yelled that he had just shot a man,CNN
38161,666467,Liberal,1,I guess we could put our heads in the sand and entertain the idea that the three were attempting to make a citizens arrest or we can be honest about the situation and acknowledge that Arbery appears to have been either lynched by vigilantes or hunted by a modern-day slave patrol,Los Angles
77727,895851,Liberal,1,retained the characteristics of a largely leaderless protest movement — most notably in  an inability to control the actions that were taken under its banner,NY Times
91462,306027,Liberal,1,The teenager rapidly became a polarizing figure in the countrys pitched partisan battles during last summers Black Lives Matter protests which led to instances of violence in Minneapolis Atlanta Philadelphia and elsewhere,CNN
32624,830324,Liberal,1,When I thought about this I thought from a lot of different angles Walmsley said and I kept coming back to the terror that must have been in the mind of the young man running through Satilla Shores,CNN
77727,830325,Liberal,1,By then donations were pouring in for Rittenhouse’s defense — several million dollars eventually — and two high-profile right-wing civil attorneys L,NY Times
71705,240506,Liberal,1,Former Wisconsin Supreme Court justice Janine Geske explains pivotal moments in the trial of Kyle Rittenhouse who was acquitted of homicide charges on Nov,Washington post
59592,633723,Conservative,0,Most read in Sports Justin Fields is turning the page as the Chicago Bears QB unites with new coach Matt Eberflus and coordinator Luke Getsy ‘It feels good having a clean slate’ »Terrance Lyles laced up his red shoes Friday afternoon and began jogging down South State Street from East st Street,Chicago Tribune
32654,437115,Liberal,1,Mr Arbery had left town briefly after high school to attend a technical school but had eventually returned to the Brunswick area too,NY Times
80239,600957,Liberal,1,Arbery soon left and ran further into the neighborhood at which point he was seen by Greg McMichael who was in his driveway,CNN
36034,338819,Conservative,0,To date we have no reason to facilitate road closures enact curfews or ask our communities to modify their daily routines the message said,Chicago Tribune
88684,535428,Liberal,1,Travis McMichael Greg McMichael and William Bryan were convicted of felony murder on Nov  in the shooting of Ahmaud Arbery,Washington post
11667,535432,Liberal,1,My intention was to stop this guy so that he could be arrested or be identified at the very least he told the police according to Ms,NY Times
87595,469899,Conservative,0,TUCKER CARLSON MEDIA AND BIG TECH LIED ABOUT THE KYLE RITTENHOUSE CASE - HERES THE TRUTHI tell everybody there what happened,Fox
13591,928652,Liberal,1,The item he commented on was sandwiched between chats about lost dogs and water service interruption like in many online communities in the US based around physical neighborhoods,Los Angles
46603,928654,Liberal,1,Rittenhouse was freaking out after the shootings Black saidOn August   as violence erupted on the streets of Kenosha Black and Rittenhouse testified they each took a weapon and ammo and went downtown to try to protect a car dealership called Car Source where about six or seven other armed people had gathered,CNN
17855,469904,Liberal,1,I cant help but wonder if these arent signs of a society in which the rule of law is crumbling before our eyes,NY Times
35971,109466,Liberal,1,And the reason why it’s on trial is our beloved brother Ahmaud Arbery was shot dead in the streets like he was an animal by three White vigilantes,Washington post
46753,830366,Liberal,1,Those instructions function as a road map for jurors in outlining the self-defense law they need to consider as well as the different counts facing Rittenhouse,Washington post
49412,437168,Liberal,1,The first shot at close range tore through an artery in Arberys right wrist and punched a big hole in the center of his chest breaking several ribs and causing heavy internal bleeding Donoghue said,Los Angles
45256,764852,Conservative,0,In the Glynn County police incident report on the shooting Gregory McMichael told an officer that at one point Arbery began running back the direction from which he came and Roddy attempted to block him which was unsuccessful,Chicago Tribune
